filename,competitors_new,competitors_ciks_new,competitors_old,competitors_ciks_old
CIK1394029_20F_20120426.txt,"First Solar, Inc.|Renewable Energy Corporation|Sharp Corporation|SolarWorld AG|SunPower Corporation|Suntech Power Holdings Co. Ltd.|Tianwei Baobian|Trina Solar Limited",1274494|1463258|800840|-1|867773|1342803|-1|1382158,"First Solar, Inc.|Renewable Energy Corporation|Sharp Corporation|SolarWorld AG|SunPower Corporation|Suntech Power Holdings Co., Ltd.|Trina Solar Limited",1274494|1463258|800840|-1|867773|1342803|1382158
CIK1394029_20F_20140411.txt,Tianwei Baobian,-1,"First Solar, Inc.|Renewable Energy Corporation|Sharp Corporation|SolarWorld AG|SunPower Corporation|Trina Solar Limited",1274494|1463258|800840|-1|867773|1382158
CIK1394029_20F_20150515.txt,Tianwei Baobian|Tianwei Group,-1|-1,"First Solar, Inc.|Renewable Energy Corporation|Sharp Corporation|SolarWorld AG|SunPower Corporation|Trina Solar Limited",1274494|1463258|800840|-1|867773|1382158
CIK1394029_20F_20160516.txt,"First Solar, Inc.|Renewable Energy Corporation|SolarWorld AG|SunPower Corporation|Tianwei Baobian|Tianwei Group|Trina Solar Limited",1274494|1463258|-1|867773|-1|-1|1382158,"Canadian Solar|Energy Conversion Devices Liquidation Trust|First Solar, Inc.|Renewable Energy Corporation|Solar World|SolarWorld AG|Solyndra, LLC|SunPower Corporation|Suntech Power Holdings Co., Ltd.|Trina|Trina Solar Limited|Trina Solar Ltd.",1375877|-1|1274494|1463258|-1|-1|1443115|867773|1342803|1382158|1382158|1382158
CIK1394029_20F_20170516.txt,"First Solar, Inc.|Renewable Energy Corporation|SolarWorld AG|SunPower Corporation|Tianwei Baobian|Tianwei Group|Trina Solar Limited",1274494|1463258|-1|867773|-1|-1|1382158,"Amtech Systems, Inc.|Daqo|Energy Conversion Devices Liquidation Trust|First Solar, Inc.|Hemlock|OCI|Renewable Energy Corporation|SolarWorld AG|Solyndra, LLC|SunPower Corporation|Suntech Power Holdings Co., Ltd.|Tianwei Baobian Electric Co., Ltd.|Tianwei Group|Trina Solar Limited|Trina Solar Ltd.|Wacker",720500|-1|-1|1274494|-1|350737|1463258|-1|1443115|867773|1342803|-1|-1|1382158|1382158|-1
CIK1394029_20F_20180430.txt,"First Solar, Inc.|JinkoSolar Holding Co., Ltd.|Renewable Energy Corporation|SolarWorld AG|SunPower Corporation|Tianwei Baobian|Tianwei Group|Tianwei Yingli|Trina Solar Limited",1274494|1481513|1463258|-1|867773|-1|-1|-1|1382158,"Amtech Systems, Inc.|Daqo|First Solar, Inc.|Hemlock|JinkoSolar Holding Co., Ltd.|OCI|Renewable Energy Corporation|SolarWorld AG|SunPower Corporation|Suniva, Inc.|Trina Solar Limited|Wacker",720500|-1|1274494|-1|1481513|350737|1463258|-1|867773|-1|1382158|-1
CIK1394029_20F_20190430.txt,"First Solar, Inc.|JinkoSolar Holding Co., Ltd.|Renewable Energy Corporation|SolarWorld AG|SunPower Corporation|Tianwei Baobian|Tianwei Group|Trina Solar Limited",1274494|1481513|1463258|-1|867773|-1|-1|1382158,"First Solar, Inc.|JinkoSolar Holding Co., Ltd.|Renewable Energy Corporation|SolarWorld AG|SunPower Corporation|Suniva, Inc.|Trina Solar Limited",1274494|1481513|1463258|-1|867773|-1|1382158
CIK1394954_10K_20090609.txt,"ALD Vacuum Technologies AG|Centrotherm Elektrische Anlagen GmbH & Co.|Ferrotec Corporation|Hemlock Semiconductor Corporation|JYT Corporation|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Mitsubishi Electric Corporation|PVA TePla AG|Poly Plant Project, Inc.|Sumitomo Electric Industries Ltd|Tokuyama Corporation|Wacker Chemie AG",-1|-1|-1|-1|-1|-1|-1|773753|-1|-1|-1|-1|-1,"ALD Vacuum Technologies AG|Applied Materials, Inc.|Centrotherm Elektrische Anlagen GmbH & Co.|Centrotherm Elektrische Anlagen GmbH & Co. KG|Ferrotec Corporation|Hemlock Semiconductor Corporation|JYT Corporation|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Mitsubishi Electric Corporation|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Roth & Rau|Sumitomo Electric Industries Ltd|Tokuyama Corporation|Wacker Chemie AG",-1|6951|-1|-1|-1|-1|-1|-1|-1|773753|-1|-1|1463258|-1|-1|-1|-1
CIK1394954_10K_20110525.txt,"ALD Vacuum Technologies AG|Centrotherm Elektrische Anlagen GmbH & Co.|Ferrotec Corporation|Hemlock Semiconductor Corporation|JYT Corporation|Jing Gong Technology|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Morimatsu Industry Co. Ltd.|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Tokuyama Corporation|Wacker Chemie AG|Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1463258|-1|-1|-1,"ALD Vacuum Technologies AG|Advanced RenewableEnergy Company, LLC|Baoding Tianwei Yingli New Energy Resources Co., Ltd.|Centrotherm Elektrische Anlagen GmbH & Co.|Changzhou Trina Solar Energy Co., Ltd.|Ferrotec Corporation|GCL—Poly Energy Holdings Limited|Green Energy Technology|Hemlock Semiconductor Corporation|JYT Corporation|Jing Gong Technology|Kyocera International Inc.|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Monocrystal|Morimatsu Industry Co. Ltd.|Namiki Precision Jewel Co. Ltd.|Nexolon Co., Ltd.|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Rubicon Technology, Inc.|Sapphire Technology Co. Ltd.|Solar Co., Ltd.|Thermal Technology LLC|Tokuyama Corporation|Wacker Chemie AG|Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1463258|1410172|-1|312033|-1|-1|-1|-1
CIK1394954_10K_20120525.txt,"ALD Vacuum Technologies AG|Centrotherm Elektrische Anlagen GmbH & Co.|Ferrotec Corporation|Gavish Inc|Hemlock Semiconductor Corporation|JYT Corporation|Jing Gong Technology|Kyocera International Inc.|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Monocrystal|Morimatsu Industry Co. Ltd.|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Rubicon Technology, Inc.|Saint-Gobain|Sapphire Technology Co. Ltd.|Wacker Chemie AG|Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1463258|1410172|-1|-1|-1|-1,"ALD Vacuum Technologies AG|Advanced RenewableEnergy Company, LLC|Centrotherm Elektrische Anlagen GmbH & Co.|Ferrotec Corporation|Gavish Inc|Hemlock Semiconductor Corporation|JYT Corporation|Jing Gong Technology|Kyocera International Inc.|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Monocrystal|Morimatsu Industry Co. Ltd.|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Rubicon Technology, Inc.|Saint-Gobain|Sapphire Technology Co. Ltd. (Korea)|Thermal Technology LLC|Wacker Chemie AG|Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1463258|1410172|-1|-1|-1|-1|-1
CIK1394954_10K_20130301.txt,"ALD Vacuum Technologies AG|Centrotherm Elektrische Anlagen GmbH & Co.|Ferrotec Corporation|Gavish Inc.|Hemlock Semiconductor Corporation|JYT Corporation|Jing Gong Technology|Kyocera International Inc.|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Monocrystal|Morimatsu Industry Co. Ltd.|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Rubicon Technology, Inc.|Saint-Gobain|Sapphire Technology Co. Ltd.|Wacker Chemie AG|Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1463258|1410172|-1|-1|-1|-1,"ALD Vacuum Technologies AG|Advanced Renewable Energy Company, LLC|Centrotherm Elektrische Anlagen GmbH & Co.|Ferrotec Corporation|Gavish Inc.|Hemlock Semiconductor Corporation|JYT Corporation|Jing Gong Technology|Kyocera International Inc.|MEMC Electronic Materials, Inc.|MSA Apparatus Construction for Chemical Equipment Ltd|Monocrystal|Morimatsu Industry Co. Ltd.|PVA TePla AG|Poly Plant Project, Inc.|Renewable Energy Corporation ASA|Rubicon Technology, Inc.|Saint-Gobain|Sapphire Technology Co. Ltd. (Korea)|Thermal Technology LLC|Wacker Chemie AG|Zhejiang Jingsheng Mechanical & Electrical Co., Ltd.",-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1463258|1410172|-1|-1|-1|-1|-1
CIK1395848_10K_20180313.txt,"Cypress Semiconductor Corporation|Macronix International Co. Ltd.|Micron Technology, Inc.|Winbond Electronics Corp.",791915|1009680|723125|-1,"Atmel|Cypress Semiconductor Corporation|Macronix International Co. Ltd.|Micron Technology, Inc.|Winbond Electronics Corp.",872448|791915|1009680|723125|-1
CIK1395848_10K_20190318.txt,"Cypress Semiconductor Corporation|Freescale Semiconductor|Intel Corporation|Macronix International Co. Ltd.|Maxim Integrated Products|Micron Technology, Inc.|STMicroelectronics|Semtech|Texas Instruments|Tridium|Winbond Electronics Corp.",791915|1272547|50863|1009680|743316|723125|932787|88941|97476|-1|-1,"Ansem|Cadence Design Systems|Cypress Semiconductor Corporation|Faraday|Freescale Semiconductor|Global Unichip Corp. (GUC)|Intel Corporation|Macronix International Co. Ltd.|Maxim Integrated Products|Megachips|Micron Technology, Inc.|Microsemi (a Microchip company)|On Semiconductor|Open-Silicon|STMicroelectronics|Semtech|Socionext|Synopsys|Texas Instruments|Toshiba|Tridium|Winbond Electronics Corp.|eASIC|eSilicon",-1|813672|791915|34495|1272547|-1|50863|1009680|743316|-1|723125|310568|1097864|-1|932787|88941|-1|883241|97476|98573|-1|-1|-1|-1
CIK1395848_10K_20200316.txt,"Ansem|Cree Inc.|Cypress Semiconductor Corporation|Digi International|Freescale Semiconductor|General Electric|GigaDevice Semiconductor|GigaDevices|IC Sense|Intel Corporation|Macronix International Co. Ltd.|Maxim Integrated Products|Microchip Technology Inc.|Micron Technology, Inc.|NXP|On Semiconductor|Philips|STMicroelectronics|Semtech|Siemens|Silver Spring Networks|Socionext|Telensa|Texas Instruments|Tridium|Verisilicon|Winbond Electronics Corp.",-1|895419|791915|854775|1272547|40545|-1|-1|-1|50863|1009680|743316|827054|723125|1413447|1097864|205778|932787|88941|1135644|1180079|-1|-1|97476|-1|-1|-1,"Ansem|Cadence Design Systems|Cree Inc.|Cypress Semiconductor Corporation|Digi International|Faraday|Freescale Semiconductor|General Electric|GigaDevice Semiconductor|GigaDevices|Global Unichip Corp. (GUC)|IC Sense|Intel Corporation|Macronix International Co. Ltd.|Maxim Integrated Products|Megachips|Microchip Technology Inc.|Micron Technology, Inc.|Microsemi (a Microchip company)|NXP|On Semiconductor|Open-Silicon (now SiFive)|Philips|STMicroelectronics|Semtech|Siemens|Silver Spring Networks|Socionext|Synopsys|Telensa|Texas Instruments|Toshiba|Tridium|Verisilicon|Winbond Electronics Corp.|eASIC",-1|813672|895419|791915|854775|34495|1272547|40545|-1|-1|-1|-1|50863|1009680|743316|-1|827054|723125|310568|1413447|1097864|-1|205778|932787|88941|1135644|1180079|-1|883241|-1|97476|98573|-1|-1|-1|-1
CIK1396247_20F_20110429.txt,"Canadian Solar Inc.|Hanwha SolarOne Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Sharp Corporation|Sunpower Corp|Suntech Power Holdings Co., Ltd.|Trina Solar Ltd.|Yingli Green Energy Holding Co., Ltd.",1375877|-1|1385598|-1|800840|867773|1342803|1382158|1394029,"Canadian Solar Inc.|Hanwha SolarOne Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Motech Industries Inc.|Q-Cells AG|Sharp Corporation|Solarfun Power Holdings Co., Ltd.|Sunpower Corp|Suntech Power Holdings Co., Ltd.|Trina Solar Ltd.|Yingli Green Energy Holding Co., Ltd.",1375877|-1|1385598|-1|-1|-1|800840|-1|867773|1342803|1382158|1394029
CIK1396247_20F_20120426.txt,"Canadian Solar Inc.|Hanwha SolarOne Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Sharp Corporation|Sunpower Corp|Suntech Power Holdings Co., Ltd.|Trina Solar Ltd.|Yingli Green Energy Holding Co., Ltd.",1375877|-1|1385598|-1|800840|867773|1342803|1382158|1394029,"Canadian Solar Inc.|Hanwha SolarOne Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Motech Industries Inc.|Q-Cells AG|REC SiTech AS|Sharp Corporation|SolarMax Technology, Inc.|Solarfun Power Holdings Co., Ltd.|Sunpower Corp|Suntech Power Holdings Co., Ltd.|Trina Solar Ltd.|Yingli Green Energy Holding Co., Ltd.",1375877|-1|1385598|-1|-1|-1|-1|800840|-1|-1|867773|1342803|1382158|1394029
CIK1396247_20F_20130426.txt,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|Jinko Solar Holding Co., Ltd.|ReneSola Ltd.|Sharp Corporation|SunPower Corporation|Suntech Power Holdings Co., Ltd.|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|-1|1417892|800840|867773|1342803|1382158|1394029,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Motech Industries Inc.|Q-Cells AG|ReneSola Ltd.|Sharp Corporation|Solarfun Power Holdings Co., Ltd.|SunPower Corporation|Suntech Power Holdings Co., Ltd.|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|-1|-1|1417892|800840|-1|867773|1342803|1382158|1394029
CIK1396247_20F_20140429.txt,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|ReneSola Ltd.|SunPower Corporation|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|1417892|867773|1382158|1394029,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Motech Industries Inc.|Q-Cells AG|ReneSola Ltd.|Solarfun Power Holdings Co., Ltd.|SunPower Corporation|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|-1|-1|1417892|-1|867773|1382158|1394029
CIK1396247_20F_20150709.txt,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|ReneSola Ltd.|SunPower Corporation|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|1417892|867773|1382158|1394029,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Motech Industries Inc.|Q-Cells AG|ReneSola Ltd.|Solarfun Power Holdings Co., Ltd.|SunPower Corporation|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|-1|-1|1417892|-1|867773|1382158|1394029
CIK1396247_20F_20170118.txt,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|ReneSola Ltd.|SunPower Corporation|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|1417892|867773|1382158|1394029,"Canadian Solar Inc.|Hanwha SolarOne Co., Ltd.|JA Solar Holdings Co., Ltd.|Jinko Solar Holding Co., Ltd.|Motech Industries Inc.|Q-Cells AG|ReneSola Ltd.|Solarfun Power Holdings Co., Ltd.|SunPower Corporation|Trina Solar Limited|Yingli Green Energy Holding Company Limited",1375877|-1|1385598|-1|-1|-1|1417892|-1|867773|1382158|1394029
CIK1410172_10K_20080320.txt,,,Czochralski|Edge-defined Film-fed Growth|Kyropoulos,-1|-1|-1
CIK1410172_10K_20090313.txt,,,Czochralski|Edge-defined Film-fed Growth|Kyropoulos,-1|-1|-1
CIK1410172_10K_20100301.txt,,,Czochralski|Edge-defined Film-fed Growth|Kyropoulos,-1|-1|-1
CIK1410172_10K_20110315.txt,,,Czochralski|Edge-defined Film-fed Growth|Kyropoulos,-1|-1|-1
CIK1410172_10K_20120315.txt,,,Czochralski|Edge-defined Film-fed Growth|Kyropoulos,-1|-1|-1
CIK1410172_10K_20130314.txt,,,Czochralski|Edge-defined Film-fed Growth|Kyropoulos,-1|-1|-1
CIK1410172_10K_20150313.txt,,,GT Advanced Technologies Inc.,1394954
CIK1410172_10K_20160314.txt,,,Nanjing J-crystal Photoelectric Technology Co.|Osram Opto Semiconductors|Peregrine Semiconductor Corporation|Tera Xtal Technology Corp.|Zhejiang Crystal Optech Co. Ltd.,-1|-1|880177|-1|-1
CIK1410172_10K_20170316.txt,,,larger companies with which we compete|new and potential entrants into our markets|other established providers of similar products,-1|-1|-1
CIK1410172_10K_20180320.txt,,,new and potential entrants into our markets|other established providers of similar products,-1|-1
CIK1410172_10K_20190322.txt,,,new and potential entrants into our markets|other established providers of similar products,-1|-1
CIK1410172_10K_20200323.txt,,,new and potential entrants into our markets|other established providers of similar products,-1|-1
CIK1410172_10K_20210323.txt,,,new and potential entrants into our markets|other established providers of similar products,-1|-1
CIK1410172_10K_20220328.txt,,,Rubicon DTP LLC|Rubicon Sapphire Technology (Malaysia) SDN BHD|Rubicon Technology Worldwide LLC,-1|-1|-1
CIK1413447_20F_20190301.txt,Analog Devices Inc.|Broadcom|Infineon|Intel|Marvell|Maxim Integrated Products|Microchip|Power Integrations|Renesas|STMicroelectronics|Silicon Laboratories|Texas Instruments,6281|1730168|1107457|50863|1058057|743316|827054|833640|-1|932787|1038074|97476,"Analog Devices Inc.|Broadcom|Freescale Semiconductor, Ltd.|Infineon|Intel|Marvell|Maxim Integrated Products|Microchip|Power Integrations|Qualcomm Incorporated|Renesas|STMicroelectronics|Silicon Laboratories|Taiwan Semiconductor Manufacturing Company Limited|Texas Instruments",6281|1730168|1272547|1107457|50863|1058057|743316|827054|833640|804328|-1|932787|1038074|1046179|97476
CIK1419612_10K_20150820.txt,competitors,-1,"ABB Ltd.|Enphase Energy, Inc.|KACO new energy GmbH|SMA Solar Technology AG",1091587|1463101|-1|-1
CIK1419612_10K_20160817.txt,competitors,-1,"ABB Ltd.|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|SMA Solar Technology AG",1091587|1463101|-1|-1
CIK1419612_10K_20180220.txt,competitors,-1,"ABB Ltd.|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|SMA Solar Technology AG|low-cost Asian manufacturers|microinverter manufacturers|traditional inverter manufacturers",1091587|1463101|-1|-1|-1|-1|-1
CIK1419612_10K_20190228.txt,S&C Electric|SMA Solar Technology AG,-1|-1,"ABB Ltd.|BYD|Eaton|Emerson|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|Huawei Technologies Co., Ltd.|Huawei Technologies Düsseldorf GmbH|LG Chem|Panasonic|SMA Solar Technology AG|Samsung SDI|Schneider Electric|WATTKRAFT Solar GmbH",1091587|1445162|1551182|1017794|1463101|-1|-1|-1|-1|63271|-1|-1|-1|-1
CIK1419612_10K_20200227.txt,"ABB Ltd.|BYD|Eaton|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Chem|Panasonic|SMA Solar Technology AG|Samsung SDI|Schneider Electric|Vertiv",1091587|1445162|1551182|1463101|-1|-1|63271|-1|-1|-1|1674101,"ABB Ltd.|BYD|Dana Incorporated|Eaton|Enphase Energy|Enphase Energy, Inc.|Ford|General Motors|Honda|Huawei Technologies Co. Ltd.|Huawei Technologies Co., Ltd.|Huawei Technologies Düsseldorf GmbH|LG Chem|Magna International|Panasonic|Robert Bosch GmbH|SMA Solar Technology AG|Samsung SDI|Schneider Electric|SolarCity Corporation|SunPower|Tesla|Tesla Motors|Toyota|Vertiv|WATTKRAFT Solar GmbH|ZF Friedrichshafen AG",1091587|1445162|26780|1551182|1463101|1463101|857775|1467858|-1|-1|-1|-1|-1|749098|63271|-1|-1|-1|-1|1408356|867773|1318605|-1|-1|1674101|-1|-1
CIK1419612_10K_20210219.txt,"ABB Ltd.|BYD|Eaton|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Chem|Panasonic|SMA Solar Technology AG|Samsung SDI|Schneider Electric|Vertiv",1091587|1445162|1551182|1463101|-1|-1|63271|-1|-1|-1|1674101,"ABB Ltd.|BYD|Dana Incorporated|Eaton|Enphase Energy, Inc.|Ford|General Motors|Honda|Huawei Technologies Co. Ltd.|Huawei Technologies Co., Ltd.|Huawei Technologies Düsseldorf GmbH|LG Chem|Magna International|Panasonic|Robert Bosch GmbH|SMA Solar Technology AG|Samsung SDI|Schneider Electric|Tesla|Toyota|Vertiv|WATTKRAFT Solar GmbH|ZF Friedrichshafen AG",1091587|1445162|26780|1551182|1463101|857775|1467858|-1|-1|-1|-1|-1|749098|63271|-1|-1|-1|-1|1318605|-1|1674101|-1|-1
CIK1419612_10K_20220222.txt,"ABB Ltd.|BYD|CATL|Eaton|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Energy Solutions|Panasonic|SMA Solar Technology AG|Samsung SDI|Schneider Electric|Tesla|Vertiv",1091587|1445162|-1|1551182|1463101|-1|-1|63271|-1|-1|-1|1318605|1674101,"ABB Ltd.|BYD|CATL|Dana Incorporated|Eaton|Enphase Energy, Inc.|Ford|General Motors|Honda|Huawei Technologies Co. Ltd.|Huawei Technologies Co., Ltd.|LG Energy Solutions|Magna International|Panasonic|Robert Bosch GmbH|SMA Solar Technology AG|Samsung SDI|Schneider Electric|Sunrun|Tesla|Toyota|Vertiv|Vivint Solar|ZF Friedrichshafen AG",1091587|1445162|-1|26780|1551182|1463101|857775|1467858|-1|-1|-1|-1|749098|63271|-1|-1|-1|-1|1469367|1318605|-1|1674101|1607716|-1
CIK1419612_10K_20230222.txt,ABB Ltd.|Ampt LLC|Huawei Technologies Co. Ltd.|SMA Solar Technology AG,1091587|-1|-1|-1,"ABB Ltd.|Ampt LLC|BYD|CATL|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Energy Solutions|Panasonic|SMA Solar Technology AG|Samsung SDI|Tesla",1091587|-1|1445162|-1|1463101|-1|-1|63271|-1|-1|1318605
CIK1419612_10K_20240226.txt,"BYD|CATL|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Energy Solutions|SMA Solar Technology AG|Samsung SDI|Sungrow Power Supply Co., Ltd.|Tesla Motors Inc.",1445162|-1|1463101|-1|-1|-1|-1|-1|-1,"AlsoEnergy|Ampt LLC|BYD|CATL|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Energy Solutions|SMA Solar Technology AG|Samsung SDI|Stem Inc.|Sungrow Power Supply Co., Ltd.|Sunrun|Tesla Motors Inc.|Vivint Solar",-1|-1|1445162|-1|1463101|-1|-1|-1|-1|1176356|-1|1469367|-1|1607716
CIK1419612_10K_20250225.txt,"BYD Company Limited|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Energy solutions Ltd.|SMA Solar Technology AG|Sungrow Power Supply Co., Ltd.|Tesla|Tesla Inc.",1445162|1463101|-1|-1|-1|-1|1318605|1318605,"AlsoEnergy|BYD Company Limited|Enphase Energy, Inc.|Huawei Technologies Co. Ltd.|LG Energy solutions Ltd.|SMA Solar Technology AG|Stem Inc.|Sungrow Power Supply Co., Ltd.|Sunrun|Tesla Inc.|Vivint Solar",-1|1445162|1463101|-1|-1|-1|1176356|-1|1469367|1318605|1607716
CIK1420520_10K_20170331.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,,
CIK1420520_10K_20180306.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,"Synopsys, Inc.|TSI Semiconductors America LLC",883241|-1
CIK1420520_10K_20190311.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,Asahi Kasei Microdevices|STMicroelectronics,-1|932787
CIK1420520_10K_20200313.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,"Asahi Kasei Microdevices|STMicroelectronics|Synopsys, Inc.",-1|932787|883241
CIK1420520_10K_20210219.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,Asahi Kasei Microdevices|STMicroelectronics,-1|932787
CIK1420520_10K_20220215.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,Asahi Kasei Microdevices|STMicroelectronics,-1|932787
CIK1420520_10K_20230215.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,Asahi Kasei Microdevices|STMicroelectronics,-1|932787
CIK1420520_10K_20240215.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,"AKM|ST|Synopsys, Inc.",-1|934596|883241
CIK1420520_10K_20250304.txt,IDMs|OEMs|fabless manufacturers of semiconductors|foundries|semiconductor IP licensing companies,-1|-1|-1|-1|-1,"AKM|ST|Synopsys, Inc.",-1|934596|883241
CIK1432150_10K_20100331.txt,Actel Corporation|Avago|Avanex|Faraday|Finisar|Fujitsu|Gennum|InPhi|JDSU|Lattice Semiconductor|Mimix|Northrop Grumman|OKI|Oclaro|On-Semiconductor|Open Silicon|Sumitomo|Toshiba|Triquint|Vitesse|Zarlink|eASIC|eSilicon,907687|-1|1056794|34495|1094739|39341|-1|1160958|-1|855658|-1|1133421|-1|1110647|1097864|-1|-1|98573|913885|880446|352435|-1|-1,Actel Corporation|Avago|Avanex|Faraday|Finisar|Fujitsu|Gennum|IPtronics|InPhi|JDSU|Lattice Semiconductor|Mimix|Northrop Grumman|OKI|Oclaro|On-Semiconductor|Open Silicon|Sumitomo|Toshiba|Triquint|Vitesse|Zarlink|eASIC|eSilicon,907687|-1|1056794|34495|1094739|39341|-1|-1|1160958|-1|855658|-1|1133421|-1|1110647|1097864|-1|-1|98573|913885|880446|352435|-1|-1
CIK1432150_10K_20110303.txt,Actel Corporation|Faraday|Fujitsu|Gennum|Hittite|InPhi|JDSU|Lattice Semiconductor|Mimix|Northrop Grumman|Oclaro|On Semiconductor|Open Silicon|Rohm|Sumitomo|Toshiba|Triquint|Vitesse|eASIC|eSilicon,907687|34495|39341|-1|-1|1160958|-1|855658|-1|1133421|1110647|1097864|-1|-1|-1|98573|913885|880446|-1|-1,Actel Corporation|Avago|Emcore|Faraday|Fujitsu|Gennum|Hittite|InPhi|Iptronics|JDSU|Lattice Semiconductor|Mimix|Northrop Grumman|Oclaro|Oki|On Semiconductor|Open Silicon|Rohm|Sumitomo|Toshiba|Triquint|Tyco Electronics|Vitesse|eASIC|eSilicon,907687|-1|808326|34495|39341|-1|-1|1160958|-1|-1|855658|-1|1133421|1110647|-1|1097864|-1|-1|-1|98573|913885|-1|880446|-1|-1
