filename,competitors_new,competitors_ciks_new,competitors_old,competitors_ciks_old
CIK1333822_10K_20131126.txt,"Citizen Electronics Co., Ltd.|Cree|Edison Opto Corporation|Epistar Corporation|Genesis Photonics Inc.|LG Innotek Co., Ltd.|Nichia Corporation|Ning Xiang|Philips (Lumileds)|Samsung Electronics Co., Ltd.|Sharp Ltd.|Showa Denko K.K.|Siemens (Osram) GmbH|Taiwan Semiconductor Manufacturing Co.|Toyoda Gosei Co., Ltd.",-1|895419|-1|-1|-1|-1|-1|-1|205778|-1|800840|-1|1135644|1046179|-1,"Citizen Electronics Co., Ltd.|Cree|Edison Opto Corporation|Epistar Corporation|Genesis Photonics Inc.|LG Innotek Co., Ltd.|Nichia Corporation|Philips (Lumileds)|Samsung Electronics Co., Ltd.|Seoul Semiconductor Co., Ltd.|Sharp Ltd.|Showa Denko K.K.|Siemens (Osram) GmbH|Taiwan Semiconductor Manufacturing Co.|Toyoda Gosei Co., Ltd.",-1|895419|-1|-1|-1|-1|-1|205778|-1|-1|800840|-1|1135644|1046179|-1
CIK1333822_10K_20141212.txt,"Citizen Electronics Co., Ltd.|Cree|Edison Opto Corporation|Epistar Corporation|Genesis Photonics Inc.|LG Innotek Co., Ltd.|Nichia Corporation|Philips (Lumileds)|Samsung Electronics Co., Ltd.|Sharp Ltd.|Showa Denko K.K.|Siemens (Osram) GmbH|Taiwan Semiconductor Manufacturing Co.|Toyoda Gosei Co., Ltd.",-1|895419|-1|-1|-1|-1|-1|205778|-1|800840|-1|1135644|1046179|-1,"Citizen Electronics Co., Ltd.|Cree|Edison Opto Corporation|Epistar Corporation|Genesis Photonics Inc.|LG Innotek Co., Ltd.|Nichia Corporation|Ning Xiang|Philips (Lumileds)|Samsung Electronics Co., Ltd.|Seoul Semiconductor Co., Ltd.|Sharp Ltd.|Showa Denko K.K.|Siemens (Osram) GmbH|Taiwan Semiconductor Manufacturing Co.|Toyoda Gosei Co., Ltd.",-1|895419|-1|-1|-1|-1|-1|-1|205778|-1|-1|800840|-1|1135644|1046179|-1
CIK1333822_10K_20161121.txt,"Cree|Edison Opto Corporation|Everlight|LED Engin|LG Innotek Co., Ltd.|LiteOn|Nichia Corporation|Osram-OS GmbH|Philips (Lumileds)|Samsung Electronics Co., Ltd.|Seoul Viosys Co. Ltd.",895419|-1|-1|-1|-1|-1|-1|-1|205778|-1|-1,"Beijing Xiaoqing Environmental Protection Group|Cree|Edison Opto Corporation|Everlight|LED Engin|LG Innotek Co., Ltd.|LiteOn|Nichia Corporation|Osram-OS GmbH|Philips (Lumileds)|Samsung Electronics Co., Ltd.|Seoul Viosys Co. Ltd.",-1|895419|-1|-1|-1|-1|-1|-1|-1|205778|-1|-1
CIK1333822_10K_20231128.txt,,,Chinese manufacturers|LED chip manufacturers|LED packaging manufacturers,-1|-1|-1
CIK1333822_10K_20241127.txt,,,Chinese manufacturers|LED chip manufacturers|LED packaging manufacturers,-1|-1|-1
CIK1333822_10K_20251128.txt,,,SemiLEDs,1333822
CIK1337675_10K_20070316.txt,Chartered Semiconductor Manufacturing Ltd.|IBM|International Corporation|Taiwan Semiconductor Manufacturing Company,1095270|353524|89089|1046179,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20080324.txt,Al Corporation|Chartered Semiconductor Manufacturing Ltd.|IBM|Taiwan Semiconductor Manufacturing Company,783425|1095270|353524|1046179,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20090223.txt,Chartered Semiconductor Manufacturing Ltd.|IBM|Taiwan Semiconductor Manufacturing Company|al Corporation,1095270|353524|1046179|-1,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20100323.txt,Chartered Semiconductor Manufacturing Ltd.|Conexant|IBM|Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company,1095270|1069353|353524|1267482|1046179,Agere/LSI Corporation|Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|Tower Semiconductor Ltd.|United Microelectronics Corporation,-1|1095270|353524|1267482|1046179|928876|1033767
CIK1337675_10K_20110222.txt,Chartered Semiconductor Manufacturing Ltd.|Conexant|IBM|Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company,1095270|1069353|353524|1267482|1046179,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20120330.txt,Chartered Semiconductor Manufacturing Ltd.|Conexant|IBM|Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company,1095270|1069353|353524|1267482|1046179,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20130329.txt,Chartered Semiconductor Manufacturing Ltd.|Conexant|IBM|Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company,1095270|1069353|353524|1267482|1046179,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20140303.txt,Chartered Semiconductor Manufacturing Ltd.|Conexant|IBM|Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company,1095270|1069353|353524|1267482|1046179,Chartered Semiconductor Manufacturing Ltd.|IBM|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation,1095270|353524|1267482|1046179|1033767
CIK1337675_10K_20150410.txt,Taiwan Semiconductor Manufacturing Company,1046179,Dong Bu|Global Foundries|IBM|ST|Semiconductor Manufacturing International Corporation|Taiwan Semiconductor Manufacturing Company|United Microelectronics Corporation|Vanguard|X-Fab,-1|-1|353524|934596|1267482|1046179|1033767|1045829|-1
CIK1342068_20F_20060428.txt,,,Philips Semiconductor|PortalPlayer|Samsung|SigmaTel|Sunplus|Telechips|Texas Instruments,-1|1297633|-1|1043639|-1|873979|97476
CIK1342068_20F_20070424.txt,,,ALi|Broadcom|Philips Semiconductor|PortalPlayer|Rockchip|Samsung|SigmaTel|Sunplus|Telechips|Texas Instruments,863928|1730168|-1|1297633|-1|-1|1043639|-1|873979|97476
CIK1342068_20F_20120420.txt,,,ALi|AllWinner|Amlogic|Anyka|BestRely|Buildwin|Freescale|General Plus|Infotmic|Ingenic|JieLI|MVSilicon|Rockchips|Sunplus|Top Wise|Vmicro|WonderMedia,863928|-1|-1|-1|-1|-1|1272547|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
CIK1342068_20F_20130425.txt,,,ALi|AllWinner|Amlogic|Anyka|BestRely|Buildwin|Freescale|General Plus|Infotmic|Ingenic|JieLI|MVSilicon|MediaTek|Rockchips|Vmicro|WonderMedia,863928|-1|-1|-1|-1|-1|1272547|-1|-1|-1|-1|-1|-1|-1|-1|-1
CIK1342068_20F_20140424.txt,,,ALi|Actions Semiconductor (Zhuhai)|AllWinner|Amlogic|Anyka|Artek Microelectronics (Shenzhen)|BestRely|Buildwin|Freescale|General Plus|Infotmic|Ingenic|Intel|JieLI|MVSilicon|MediaTek|Rockchips|Vmicro|WonderMedia,863928|-1|-1|-1|-1|-1|-1|-1|1272547|-1|-1|-1|50863|-1|-1|-1|-1|-1|-1
CIK1342068_20F_20150424.txt,,,ALi|Actions Semiconductor (Zhuhai)|AllWinner|Amlogic|Anyka|Artek Microelectronics (Shenzhen)|BestRely|Buildwin/Appotek|CSR|Freescale|ISSC|Infotmic|Intel|JieLI|MVSilicon|MediaTek|RDA|Rockchip|WonderMedia,863928|-1|-1|-1|-1|-1|-1|-1|928329|1272547|836690|-1|50863|-1|-1|-1|1493637|-1|-1
CIK1342068_20F_20160428.txt,,,"Actions Semiconductor (Zhuhai)|Airoha|AllWinner|Amlogic|Anyka|Artek Microelectronics (Shenzhen)|BeKen|BestRely|Buildwin/Appotek|CSR|Freescale|GeneralPlus|HiSilicon|ISSC|Infotmic|Intel|JieLI|MVSilicon|Mavrix Technology (H.K.) Co., Limited|Mavrix Technology, Inc.|MediaTek|Mstar|RDA|Rockchip|Shanghai Mavrix Electronics, Ltd.|SunPlus|ViMicro|WonderMedia",-1|-1|-1|-1|-1|-1|-1|-1|-1|928329|1272547|-1|-1|836690|-1|50863|-1|-1|-1|-1|-1|-1|1493637|-1|-1|-1|1341088|-1
CIK1342338_20F_20070622.txt,"Advanced Micro Devices, Inc.|Broadcom Corporation|Displaytech Inc.|Genesis Microchip, Inc.|MStar Semiconductor, Inc.|MagnaChip Semiconductor Ltd.|Matsushita Electric Works, Ltd.|Mediatek Corp.|Micronas Semiconductor Holding AG|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Oki Electric Industry Co. Ltd.|Pixelworks Inc.|Renesas Technology Corp.|STMicroelectronics|Samsung Electronics Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|SmartASIC Technology, Inc.|Solomon Systech Limited|Sony Corporation|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|Victor Company of Japan, Limited|Wisepal Technologies, Inc.|Zoran Corporation",2488|1730168|821256|1161396|-1|1325702|-1|-1|-1|65770|-1|1413447|-1|1040161|-1|932787|-1|-1|800840|-1|-1|313838|97476|98573|859475|-1|-1|1003022,"Advanced Micro Devices, Inc.|Broadcom Corporation|Chartered Semiconductor Manufacturing Ltd.|Cheertek Incorporation|DenMOS Technology Inc.|Displaytech Inc.|Fitipower Integrated Technology, Inc.|Genesis Microchip, Inc.|Ili Technology Corp.|Leadis Technology, Inc.|Lite-on Semiconductor Corp.|MStar Semiconductor, Inc.|Macronix International Co., Ltd.|MagnaChip Semiconductor Ltd.|Matsushita Electric Works, Ltd.|Mediatek Corp.|Micronas Semiconductor Holding AG|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp., Ltd.|Oki Electric Industry Co. Ltd.|Orise Technology Co., Ltd.|Pixelworks Inc.|Powerchip Semiconductor Corp.|Raydium Semiconductor Corporation|Renesas Technology Corp.|STMicroelectronics|Samsung Electronics Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|Sitronix Technology Co., Ltd.|SmartASIC Technology, Inc.|Solomon Systech Limited|Sony Corporation|Taiwan Semiconductor Manufacturing Company|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|United Microelectronics Corporation|Vanguard International Semiconductor Corporation|Victor Company of Japan, Limited|Zoran Corporation",2488|1730168|1095270|-1|-1|821256|-1|1161396|-1|1130626|-1|-1|1009680|1325702|-1|-1|-1|65770|-1|1413447|-1|-1|-1|1040161|-1|-1|-1|932787|-1|-1|800840|-1|-1|-1|313838|1046179|97476|98573|859475|1033767|-1|-1|1003022
CIK1342338_20F_20080620.txt,"Advanced Micro Devices, Inc.|Broadcom Corporation|Displaytech Inc.|Huaya Microelecronics Inc.|MStar Semiconductor, Inc.|MagnaChip Semiconductor Ltd.|Matsushita Electric Works, Ltd.|Maxchip Electronics Corp.|Mediatek Corp.|Micronas Semiconductor Holding AG|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp.|Oki Electric Industry Co. Ltd.|Pixelworks Inc.|Realtek Semiconductor Corp.|Renesas Technology Corp.|STMicroelectronics|Samsung Electronics Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|Silicon Manufacturing Partners Pte Ltd.|Sony Corporation|Sunplus Technology Co.|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|Victor Company of Japan, Limited|Zoran Corporation",2488|1730168|821256|-1|-1|1325702|-1|-1|-1|-1|65770|-1|1413447|-1|-1|1040161|-1|-1|932787|-1|-1|800840|-1|313838|-1|97476|98573|859475|-1|1003022,"Advanced Micro Devices, Inc.|Broadcom Corporation|Chartered Semiconductor Manufacturing Ltd.|Cheertek Incorporation|DenMOS Technology Inc.|Displaytech Inc.|Fitipower Integrated Technology, Inc.|Huaya Microelecronics Inc.|Ili Technology Corp.|Leadis Technology, Inc.|Lite-on Semiconductor Corp.|MStar Semiconductor, Inc.|Macronix International Co., Ltd.|MagnaChip Semiconductor Ltd.|Matsushita Electric Works, Ltd.|Maxchip Electronics Corp.|Mediatek Corp.|Micronas Semiconductor Holding AG|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp., Ltd.|Oki Electric Industry Co. Ltd.|Orise Technology Co., Ltd.|Pixelworks Inc.|Raydium Semiconductor Corporation|Realtek Semiconductor Corp.|Renesas Technology Corp.|STMicroelectronics|Samsung Electronics Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|Silicon Manufacturing Partners Pte Ltd.|Sitronix Technology Co., Ltd.|SmartASIC Technology, Inc.|Solomon Systech Limited|Sony Corporation|Sunplus Technology Co.|Taiwan Semiconductor Manufacturing Company|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|United Microelectronics Corporation|Vanguard International Semiconductor Corporation|Victor Company of Japan, Limited|Zoran Corporation",2488|1730168|1095270|-1|-1|821256|-1|-1|-1|1130626|-1|-1|1009680|1325702|-1|-1|-1|-1|65770|-1|1413447|-1|-1|-1|1040161|-1|-1|-1|932787|-1|-1|800840|-1|-1|-1|-1|313838|-1|1046179|97476|98573|859475|1033767|-1|-1|1003022
CIK1342338_20F_20090515.txt,"Advanced Analog Technology, Inc.|Advanced Micro Devices, Inc.|Aptina Imaging Corporation|Broadcom Corporation|Displaytech Inc.|Global Mixed-mode Technology Inc.|Huaya Microelecronics Inc.|MStar Semiconductor, Inc.|MagnaChip Semiconductor Ltd.|Matsushita Electric Works, Ltd.|Maxim Integrated Products, Inc.|Mediatek Corp.|Micronas Semiconductor Holding AG|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp.|Omnivision Technologies Inc.|Pixelworks Inc.|Realtek Semiconductor Corp.|Renesas Technology Corp.|Richtek Technology Corporation|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Sanyo Electric Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|SmartASIC Technology, Inc.|Solomon Systech Limited|Sony Corporation|Sunplus Technology Co.|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|Zoran Corporation",-1|2488|-1|1730168|821256|-1|-1|-1|1325702|-1|743316|-1|-1|65770|-1|1413447|-1|1106851|1040161|-1|-1|-1|-1|932787|-1|800863|-1|800840|-1|-1|313838|-1|97476|98573|859475|1003022,"Advanced Analog Technology, Inc.|Advanced Micro Devices, Inc.|Aptina Imaging Corporation|Broadcom Corporation|DenMOS Technology Inc.|Displaytech Inc.|Fitipower Integrated Technology, Inc.|Global Mixed-mode Technology Inc.|Huaya Microelecronics Inc.|Ili Technology Corp.|Leadis Technology, Inc.|MStar Semiconductor, Inc.|MagnaChip Semiconductor Ltd.|Matsushita Electric Works, Ltd.|Maxim Integrated Products, Inc.|Mediatek Corp.|Micronas Semiconductor Holding AG|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp., Ltd.|Omnivision Technologies Inc.|Orise Technology Co., Ltd.|Pixelworks Inc.|Raydium Semiconductor Corporation|Realtek Semiconductor Corp.|Renesas Technology Corp.|Richtek Technology Corporation|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Sanyo Electric Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|Sitronix Technology Co., Ltd.|SmartASIC Technology, Inc.|Solomon Systech Limited|Sony Corporation|Sunplus Technology Co.|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|Zoran Corporation",-1|2488|-1|1730168|-1|821256|-1|-1|-1|-1|1130626|-1|1325702|-1|743316|-1|-1|65770|-1|1413447|-1|1106851|-1|1040161|-1|-1|-1|-1|-1|932787|-1|800863|-1|800840|-1|-1|-1|313838|-1|97476|98573|859475|1003022
CIK1342338_20F_20100603.txt,"Advanced Analog Technology, Inc.|Anteryon|Aptina Imaging Corporation|Broadcom Corporation|CMO|Chimei Innolux|Dynamic Digital Depth Group plc|Global Mixed-mode Technology Inc.|Heptagon|Huaya Microelecronics Inc.|In-three, Inc.|Innolux|MStar Semiconductor, Inc.|MagnaChip Semiconductor Ltd.|Mediatek Corp.|Micron Technology|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Nemotek Technologies|Novatek Microelectronics Corp.|Omnivision Technologies Inc.|Panasonic Corporation|Prime Focus Ltd.|Q-Technology Ltd.|Realtek Semiconductor Corp.|Renesas Technology Corp.|Richtek Technology Corporation|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Sanyo Electric Co., Ltd.|Sassoon Film Design|Seiko Epson Corporation|Sharp Corporation|Sitronix Technology Co., Ltd.|Solomon Systech Limited|Sony Corporation|Sunplus Technology Co.|Syndiant Inc.|TPO|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|Visera Technologies Company Ltd.|Zoran Corporation",-1|-1|-1|1730168|766701|-1|-1|-1|-1|-1|-1|-1|-1|1325702|-1|723125|65770|-1|1413447|-1|-1|1106851|63271|-1|-1|-1|-1|-1|-1|932787|-1|800863|-1|-1|800840|-1|-1|313838|-1|-1|721380|97476|98573|859475|-1|1003022,"Advanced Analog Technology, Inc.|Aptina Imaging Corporation|Broadcom Corporation|Chartered Semiconductor Manufacturing Ltd.|Chipbond Technology Corporation|Dynamic Digital Depth Group plc|Fitipower Integrated Technology, Inc.|Global Mixed-mode Technology Inc.|Globalfoundries|Huaya Microelecronics Inc.|Ili Technology Corp.|In-three, Inc.|International Semiconductor Technology Ltd.|Lite-on Semiconductor Corp.|Lusem Co., Ltd|MStar Semiconductor, Inc.|Macronix International Co., Ltd.|MagnaChip Semiconductor Ltd.|Maxchip Electronics Corp.|Mediatek Corp.|Micron Technology|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp., Ltd.|Omnivision Technologies Inc.|Orise Technology Co., Ltd.|Panasonic Corporation|Prime Focus Ltd.|Raydium Semiconductor Corporation|Realtek Semiconductor Corp.|Renesas Technology Corp.|Richtek Technology Corporation|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Samsung Electronics Taiwan Co., Ltd.|Sanyo Electric Co., Ltd.|Sassoon Film Design|Seiko Epson Corporation|Shanghai Hua Hong NEC Electronics Company, Ltd.|Sharp Corporation|Silicon Manufacturing Partners Pte., Ltd.|Sitronix Technology Co., Ltd.|Solomon Systech Limited|Sony Corporation|Sunplus Technology Co.|Syndiant Inc.|Taiwan Semiconductor Manufacturing Company Limited|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|United Microelectronics Corporation|Vanguard International Semiconductor Corporation|Zoran Corporation",-1|-1|1730168|1095270|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1009680|1325702|-1|-1|723125|65770|-1|1413447|-1|1106851|-1|63271|-1|-1|-1|-1|-1|-1|932787|-1|-1|800863|-1|-1|-1|800840|-1|-1|-1|313838|-1|-1|1046179|97476|98573|859475|1033767|-1|1003022
CIK1342338_20F_20110520.txt,"Advanced Analog Technology, Inc.|Anteryon|Aptina Imaging Corporation|Atmel Corp.|Broadcom Corporation|CMO|Chimei Innolux|Cypress Semiconductor Corp.|Global Mixed-mode Technology Inc.|Heptagon|Huaya Microelectronics Inc.|Innolux|MStar Semiconductor, Inc.|MagnaChip Semiconductor Ltd.|Maxim Integrated Products, Inc.|Mediatek Corp.|Micron Technology|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Nemotek Technologies|Novatek Microelectronics Corp.|Omnivision Technologies Inc.|Panasonic Corporation|Q-Technology Ltd.|Realtek Semiconductor Corp.|Renesas Technology Corp.|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Sanyo Electric Co., Ltd.|Seiko Epson Corporation|Sharp Corporation|Sony Corporation|Sunplus Technology Co.|Synaptics Inc.|Syndiant Inc.|TPO|Texas Instruments Incorporated|Trident Microsystems, Inc.|Visera Technologies Company Ltd.|Zoran Corporation",-1|-1|-1|872448|1730168|766701|-1|791915|-1|-1|-1|-1|-1|1325702|743316|-1|723125|65770|-1|1413447|-1|-1|1106851|63271|-1|-1|-1|-1|932787|-1|800863|-1|800840|313838|-1|817720|-1|721380|97476|859475|-1|1003022,"Aptina Imaging Corporation|Atmel Corp.|Broadcom Corporation|CMO|Chipbond Technology Corporation|Cypress Semiconductor Corp.|DongBu Electronics|Fitipower Integrated Technology, Inc.|Globalfoundries|Huaya Microelectronics Inc.|Ili Technology Corp.|Innolux|International Semiconductor Technology Ltd.|Lite-on Semiconductor Corp.|Lusem Co., Ltd|MStar Semiconductor, Inc.|Macronix International Co., Ltd.|MagnaChip Semiconductor Ltd.|Maxchip Electronics Corp.|Mediatek Corp.|Micron Technology|Microvision, Inc.|NEC Electronics Corporation|NXP Semiconductor|Novatek Microelectronics Corp.|Omnivision Technologies Inc.|Orise Technology Co., Ltd.|Panasonic Corporation|Raydium Semiconductor Corporation|Realtek Semiconductor Corp.|Renesas Technology Corp.|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Sanyo Electric Co., Ltd.|Seiko Epson Corporation|Semiconductor Manufacturing International Corporation|Shanghai Hua Hong NEC Electronics Company, Ltd.|Sharp Corporation|Silicon Works Co. Ltd.|Siliconware Precision Industries Co., Ltd.|Sitronix Technology Co., Ltd.|Solomon Systech Limited|Sony Corporation|Sunplus Technology Co.|Synaptics Inc.|Syndiant Inc.|TPO|Taiwan Semiconductor Manufacturing Company Limited|Texas Instruments Incorporated|Toshiba Corporation|Trident Microsystems, Inc.|United Microelectronics Corporation|Vanguard International Semiconductor Corporation|Zoran Corporation",-1|872448|1730168|766701|-1|791915|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1009680|1325702|-1|-1|723125|65770|-1|1413447|-1|1106851|-1|63271|-1|-1|-1|-1|932787|-1|800863|-1|1267482|-1|800840|-1|-1|-1|-1|313838|-1|817720|-1|721380|1046179|97476|98573|859475|1033767|-1|1003022
CIK1342338_20F_20120501.txt,Chimei Innolux,-1,"Advanced Analog Technology, Inc.|Anteryon|Aptina Imaging Corporation|Atmel Corp.|Chartered Semiconductor Manufacturing Ltd.|Chi Mei Optoelectronics Corp.|Chimei Innolux Corporation|Chipbond Technology Corporation|Cypress Semiconductor Corp.|DongBu Electronics|Fitipower Integrated Technology, Inc.|Global Mixed-mode Technology Inc.|Globalfoundries|Heptagon|Ili Technology Corp.|Innolux Display Corporation|International Semiconductor Technology Ltd.|Lite-on Semiconductor Corp.|Lusem Co., Ltd|MStar Semiconductor, Inc.|Macronix International Co., Ltd.|MagnaChip Semiconductor Ltd.|Maxchip Electronics Corp.|Mediatek Corp.|Mitsui Micro Circuits Taiwan Co., Ltd.|NEC Electronics Corporation|NXP Semiconductor|Nemotek Technologies|Novatek Microelectronics Corp.|Omnivision Technologies Inc.|Orise Technology Co., Ltd.|Panasonic Corporation|Q-Technology Ltd.|Raydium Semiconductor Corporation|Realtek Semiconductor Corp.|Renesas Technology Corp.|Richtek Technology Corporation|Rohm Co., Ltd.|STMicroelectronics|Samsung Electronics Co., Ltd.|Samsung Techwin Co., Ltd|Sanyo Electric Co., Ltd.|Seiko Epson Corporation|Semiconductor Manufacturing International Corporation|Shanghai Hua Hong NEC Electronics Company, Ltd.|Shanghai SVA-NEC Liquid Crystal Display Co. Ltd.|Sharp Corporation|Silicon Works Co. Ltd.|Siliconware Precision Industries Co., Ltd.|Sitronix Technology Co., Ltd.|Solomon Systech Limited|Sony Corporation|Synaptics Inc.|TPO Displays Corporation|Taiwan Semiconductor Manufacturing Company Limited|Texas Instruments Incorporated|Toshiba Corporation|United Microelectronics Corporation|Vanguard International Semiconductor Corporation|Visera Technologies Company Ltd.",-1|-1|-1|872448|1095270|-1|-1|-1|791915|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1009680|1325702|-1|-1|-1|-1|1413447|-1|-1|1106851|-1|63271|-1|-1|-1|-1|-1|-1|932787|-1|-1|800863|-1|1267482|-1|-1|800840|-1|-1|-1|-1|313838|817720|-1|1046179|97476|98573|1033767|-1|-1
CIK1342338_20F_20130430.txt,,,"Advanced Analog Technology, Inc.|Anteryon|Aptina Imaging Corporation|Atmel Corp.|Chang Wah Electromaterials Inc.|Chartered Semiconductor Manufacturing Ltd.|Chi Lin Optoelectronics Co., Ltd.|Chi Lin Technology Co. Ltd.|Chipbond Technology Corporation|Cypress Semiconductor Corp.|Epson 3LCD technology|Fitipower Integrated Technology, Inc.|Global Mixed-mode Technology Inc.|GlobalFoundries|Globalfoundries Singapore Pte., Ltd.|Heptagon|Ili Technology Corp.|Innolux|International Semiconductor Technology Ltd.|Jetronics International Corp.|Lusem Co., Ltd|MStar Semiconductor, Inc.|Macronix International Co., Ltd.|MagnaChip Semiconductor Ltd.|Maxchip Electronics Corp.|Maxim Integrated Products, Inc.|Mediatek Corp.|Microvision, Inc.|Mitsui Micro Circuits Taiwan Co., Ltd.|NEC Electronics Corporation|NemotekTechnologies|Novatek Microelectronics Corp.|Oculon Optoelectronics Inc.|OmniVision|Omnivision Technologies Inc.|Orise Technology Co., Ltd.|Panasonic Corporation|Powerchip Technology Corporation|Q-Technology Ltd.|Raydium Semiconductor Corporation|Realtek Semiconductor Corp.|Renesas Technology Corp.|Richtek Technology Corporation|Rohm Co., Ltd.|SK Hynix Inc.|Samsung Electronics Co., Ltd.|Samsung Techwin Co., Ltd|Sanyo Electric Co., Ltd.|Seiko Epson Corporation|Semiconductor Manufacturing International Corporation|Shanghai Hua Hong NEC Electronics Company, Ltd.|Sharp Corporation|Shinyoptics Corp.|Silicon Works Co. Ltd.|Siliconware Precision Industries Co., Ltd.|Sitronix Technology Co., Ltd.|Solomon Systech Limited|Spatial Photonics, Inc.|Synaptics Inc.|Syndiant Inc.|Taiwan Semiconductor Manufacturing Company Limited|Texas Instruments|Texas Instruments Incorporated|Toshiba Corporation|United Microelectronics Corporation|Vanguard International Semiconductor Corporation|eTurboTouch Technology Inc.",-1|-1|-1|872448|-1|1095270|-1|-1|-1|791915|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1009680|1325702|-1|743316|-1|65770|-1|-1|-1|-1|-1|1106851|1106851|-1|63271|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|800863|-1|1267482|-1|800840|-1|-1|-1|-1|-1|-1|817720|-1|1046179|97476|97476|98573|1033767|-1|-1
